city,state,latitude,longitude,parameter,value,unit,date,source
Jammu,Jammu & Kashmir,32.71261238955217,74.85696100057613,pm25,65.3,µg/m³,2023-10-28,OpenAQ/CPCB
Jammu,Jammu & Kashmir,32.71336877778568,74.83251160810391,pm25,70.78,µg/m³,2023-11-27,OpenAQ/CPCB
Jammu,Jammu & Kashmir,32.7339912305192,74.87927783733258,no2,26.67,µg/m³,2023-01-01,OpenAQ/CPCB
Jammu,Jammu & Kashmir,32.72748248849106,74.81140379072627,no2,30.09,µg/m³,2023-01-31,OpenAQ/CPCB
Jammu,Jammu & Kashmir,32.70105514503567,74.85417645895777,no2,26.33,µg/m³,2023-03-02,OpenAQ/CPCB
Jammu,Jammu & Kashmir,32.691608466824114,74.90011600771572,no2,19.06,µg/m³,2023-04-01,OpenAQ/CPCB
Jammu,Jammu & Kashmir,32.73188647884958,74.89839476695211,no2,26.25,µg/m³,2023-05-01,OpenAQ/CPCB
Jammu,Jammu & Kashmir,32.71853693043628,74.8391802014472,no2,24.48,µg/m³,2023-05-31,OpenAQ/CPCB
Jammu,Jammu & Kashmir,32.74862879214282,74.83412579580099,no2,19.56,µg/m³,2023-06-30,OpenAQ/CPCB
Jammu,Jammu & Kashmir,32.713880816673786,74.85720409425596,no2,14.44,µg/m³,2023-07-30,OpenAQ/CPCB
Jammu,Jammu & Kashmir,32.69453443502723,74.88743380194587,no2,26.92,µg/m³,2023-08-29,OpenAQ/CPCB
Jammu,Jammu & Kashmir,32.77200794074604,74.81389264377728,no2,28.13,µg/m³,2023-09-28,OpenAQ/CPCB
Jammu,Jammu & Kashmir,32.704830687062085,74.89148465042614,no2,36.55,µg/m³,2023-10-28,OpenAQ/CPCB
Jammu,Jammu & Kashmir,32.731909139532405,74.80779691735574,no2,32.79,µg/m³,2023-11-27,OpenAQ/CPCB
Shimla,Himachal Pradesh,31.11118067408242,77.15379093072681,pm25,49.04,µg/m³,2023-01-01,OpenAQ/CPCB
Shimla,Himachal Pradesh,31.10119266905805,77.18256909349849,pm25,68.28,µg/m³,2023-01-31,OpenAQ/CPCB
Shimla,Himachal Pradesh,31.13206132629505,77.14294224238728,pm25,34.65,µg/m³,2023-03-02,OpenAQ/CPCB
Shimla,Himachal Pradesh,31.13084822203217,77.14791268743765,pm25,44.96,µg/m³,2023-04-01,OpenAQ/CPCB
Shimla,Himachal Pradesh,31.095803610956605,77.14669977418598,pm25,22.32,µg/m³,2023-05-01,OpenAQ/CPCB
Shimla,Himachal Pradesh,31.138757400689617,77.21111986142516,pm25,30.93,µg/m³,2023-05-31,OpenAQ/CPCB
Shimla,Himachal Pradesh,31.054946204053557,77.1891303850176,pm25,46.24,µg/m³,2023-06-30,OpenAQ/CPCB
Shimla,Himachal Pradesh,31.1275215039041,77.13379490193516,pm25,43.66,µg/m³,2023-07-30,OpenAQ/CPCB
Shimla,Himachal Pradesh,31.07861675945209,77.17260288768499,pm25,35.58,µg/m³,2023-08-29,OpenAQ/CPCB
Shimla,Himachal Pradesh,31.154495927010757,77.19456524747001,pm25,23.68,µg/m³,2023-09-28,OpenAQ/CPCB
Shimla,Himachal Pradesh,31.146927440297212,77.21312874719315,pm25,44.13,µg/m³,2023-10-28,OpenAQ/CPCB
Shimla,Himachal Pradesh,31.124884690969868,77.16064919740741,pm25,63.58,µg/m³,2023-11-27,OpenAQ/CPCB
Shimla,Himachal Pradesh,31.06329024175165,77.13295770053374,no2,46.84,µg/m³,2023-01-01,OpenAQ/CPCB
Shimla,Himachal Pradesh,31.136796289189423,77.13088304843299,no2,25.54,µg/m³,2023-01-31,OpenAQ/CPCB
Shimla,Himachal Pradesh,31.098298287843498,77.21982182747327,no2,20.3,µg/m³,2023-03-02,OpenAQ/CPCB
Shimla,Himachal Pradesh,31.080899093892363,77.15490089154098,no2,15.64,µg/m³,2023-04-01,OpenAQ/CPCB
Shimla,Himachal Pradesh,31.124872560632156,77.19693528687824,no2,23.58,µg/m³,2023-05-01,OpenAQ/CPCB
Shimla,Himachal Pradesh,31.081995587183247,77.13086874358025,no2,16.79,µg/m³,2023-05-31,OpenAQ/CPCB
Shimla,Himachal Pradesh,31.132793698246886,77.18187080358041,no2,15.16,µg/m³,2023-06-30,OpenAQ/CPCB
Shimla,Himachal Pradesh,31.071237498069976,77.17000551124367,no2,14.5,µg/m³,2023-07-30,OpenAQ/CPCB
Shimla,Himachal Pradesh,31.108392454909005,77.21986347222503,no2,18.03,µg/m³,2023-08-29,OpenAQ/CPCB
Shimla,Himachal Pradesh,31.08563077182125,77.14990079269147,no2,15.23,µg/m³,2023-09-28,OpenAQ/CPCB
Shimla,Himachal Pradesh,31.070561537706553,77.19200548429505,no2,25.2,µg/m³,2023-10-28,OpenAQ/CPCB
Shimla,Himachal Pradesh,31.12448779832371,77.12743298081087,no2,43.09,µg/m³,2023-11-27,OpenAQ/CPCB
Dehradun,Uttarakhand,30.29927936588848,77.99132129037913,pm25,75.08,µg/m³,2023-01-01,OpenAQ/CPCB
Dehradun,Uttarakhand,30.302074275550428,78.03354596753788,pm25,49.29,µg/m³,2023-01-31,OpenAQ/CPCB
Dehradun,Uttarakhand,30.292516679272122,78.08126766204079,pm25,37.84,µg/m³,2023-03-02,OpenAQ/CPCB
Dehradun,Uttarakhand,30.30693922264472,78.0274201169401,pm25,22.09,µg/m³,2023-04-01,OpenAQ/CPCB
Dehradun,Uttarakhand,30.291485262822157,78.02840432488763,pm25,39.57,µg/m³,2023-05-01,OpenAQ/CPCB
Dehradun,Uttarakhand,30.280479303927315,77.98339569231695,pm25,40.93,µg/m³,2023-05-31,OpenAQ/CPCB
Dehradun,Uttarakhand,30.364756723748364,77.9952715237544,pm25,41.58,µg/m³,2023-06-30,OpenAQ/CPCB
Dehradun,Uttarakhand,30.3037239743816,78.04522975486039,pm25,41.41,µg/m³,2023-07-30,OpenAQ/CPCB
Dehradun,Uttarakhand,30.32473238014141,78.00808206523466,pm25,37.05,µg/m³,2023-08-29,OpenAQ/CPCB
Dehradun,Uttarakhand,30.268680018273862,77.9886472036047,pm25,41.15,µg/m³,2023-09-28,OpenAQ/CPCB
Dehradun,Uttarakhand,30.3108431323836,77.9950791548997,pm25,78.0,µg/m³,2023-10-28,OpenAQ/CPCB
Dehradun,Uttarakhand,30.349435617721742,78.01535498912523,pm25,78.12,µg/m³,2023-11-27,OpenAQ/CPCB
Dehradun,Uttarakhand,30.312599492200196,77.9989989208729,no2,22.37,µg/m³,2023-01-01,OpenAQ/CPCB
Dehradun,Uttarakhand,30.34866854015323,78.0216998688222,no2,35.32,µg/m³,2023-01-31,OpenAQ/CPCB
Dehradun,Uttarakhand,30.33482129167517,77.99948072118308,no2,12.25,µg/m³,2023-03-02,OpenAQ/CPCB
Dehradun,Uttarakhand,30.285215111371116,78.01018545542807,no2,14.76,µg/m³,2023-04-01,OpenAQ/CPCB
Dehradun,Uttarakhand,30.26996494437315,78.04411765488459,no2,23.82,µg/m³,2023-05-01,OpenAQ/CPCB
Dehradun,Uttarakhand,30.296010516299972,78.02339922062961,no2,15.18,µg/m³,2023-05-31,OpenAQ/CPCB
Dehradun,Uttarakhand,30.272597906893285,78.0101775987439,no2,19.31,µg/m³,2023-06-30,OpenAQ/CPCB
Dehradun,Uttarakhand,30.28644578066666,78.0706652516225,no2,13.71,µg/m³,2023-07-30,OpenAQ/CPCB
Dehradun,Uttarakhand,30.329575438882475,78.06241680827712,no2,18.97,µg/m³,2023-08-29,OpenAQ/CPCB
Dehradun,Uttarakhand,30.365440361576155,78.06039157668455,no2,22.62,µg/m³,2023-09-28,OpenAQ/CPCB
Dehradun,Uttarakhand,30.320951780603405,78.03066794854405,no2,30.09,µg/m³,2023-10-28,OpenAQ/CPCB
Dehradun,Uttarakhand,30.316739325554376,78.02103812745693,no2,43.58,µg/m³,2023-11-27,OpenAQ/CPCB
Faridabad,Haryana,28.390787756732937,77.28970201880732,pm25,58.72,µg/m³,2023-01-01,OpenAQ/CPCB
Faridabad,Haryana,28.436753828132847,77.27365912302781,pm25,98.58,µg/m³,2023-01-31,OpenAQ/CPCB
Faridabad,Haryana,28.411843229196542,77.34448421684503,pm25,57.73,µg/m³,2023-03-02,OpenAQ/CPCB
Faridabad,Haryana,28.45629798617335,77.2778134337305,pm25,57.98,µg/m³,2023-04-01,OpenAQ/CPCB
Faridabad,Haryana,28.38555270010657,77.34942851616088,pm25,47.38,µg/m³,2023-05-01,OpenAQ/CPCB
Faridabad,Haryana,28.364490865585243,77.36743920485065,pm25,55.43,µg/m³,2023-05-31,OpenAQ/CPCB
Faridabad,Haryana,28.443550509046513,77.34753906873794,pm25,33.85,µg/m³,2023-06-30,OpenAQ/CPCB
Faridabad,Haryana,28.44282222523059,77.35232209023664,pm25,38.03,µg/m³,2023-07-30,OpenAQ/CPCB
Faridabad,Haryana,28.41815195091814,77.34842102253594,pm25,32.51,µg/m³,2023-08-29,OpenAQ/CPCB
Faridabad,Haryana,28.450298000412854,77.27062065697272,pm25,48.64,µg/m³,2023-09-28,OpenAQ/CPCB
Faridabad,Haryana,28.453655873507,77.32416064867833,pm25,87.71,µg/m³,2023-10-28,OpenAQ/CPCB
Faridabad,Haryana,28.377723366490525,77.36660062104048,pm25,80.06,µg/m³,2023-11-27,OpenAQ/CPCB
Faridabad,Haryana,28.40812267238954,77.29870530721513,no2,54.33,µg/m³,2023-01-01,OpenAQ/CPCB
Faridabad,Haryana,28.367925737685088,77.29106233580833,no2,42.23,µg/m³,2023-01-31,OpenAQ/CPCB
Faridabad,Haryana,28.41154485141485,77.26786834963839,no2,18.79,µg/m³,2023-03-02,OpenAQ/CPCB
Faridabad,Haryana,28.379046438335212,77.28084895456192,no2,30.8,µg/m³,2023-04-01,OpenAQ/CPCB
Faridabad,Haryana,28.45077807873072,77.35222840864377,no2,27.35,µg/m³,2023-05-01,OpenAQ/CPCB
Faridabad,Haryana,28.361091289624355,77.32646091750912,no2,20.59,µg/m³,2023-05-31,OpenAQ/CPCB
Faridabad,Haryana,28.436336649881987,77.35244808875792,no2,30.79,µg/m³,2023-06-30,OpenAQ/CPCB
Faridabad,Haryana,28.454955875027576,77.30515907800834,no2,29.82,µg/m³,2023-07-30,OpenAQ/CPCB
Faridabad,Haryana,28.398459556235384,77.27790321701808,no2,31.22,µg/m³,2023-08-29,OpenAQ/CPCB
Faridabad,Haryana,28.372545166885747,77.2835503886017,no2,20.22,µg/m³,2023-09-28,OpenAQ/CPCB
Faridabad,Haryana,28.438084252499987,77.36386621003687,no2,56.4,µg/m³,2023-10-28,OpenAQ/CPCB
Faridabad,Haryana,28.37632026709555,77.36467428963333,no2,47.14,µg/m³,2023-11-27,OpenAQ/CPCB
Ghaziabad,Uttar Pradesh,28.712084520898543,77.48249917925956,pm25,88.55,µg/m³,2023-01-01,OpenAQ/CPCB
Ghaziabad,Uttar Pradesh,28.67809501557831,77.42133516299903,pm25,62.0,µg/m³,2023-01-31,OpenAQ/CPCB
Ghaziabad,Uttar Pradesh,28.688049843959895,77.41653483647235,pm25,37.07,µg/m³,2023-03-02,OpenAQ/CPCB
Ghaziabad,Uttar Pradesh,28.71407881042213,77.498669815985,pm25,50.3,µg/m³,2023-04-01,OpenAQ/CPCB
Ghaziabad,Uttar Pradesh,28.71862831305476,77.50031839402875,pm25,39.73,µg/m³,2023-05-01,OpenAQ/CPCB
Ghaziabad,Uttar Pradesh,28.679438866745098,77.4959038216418,pm25,28.46,µg/m³,2023-05-31,OpenAQ/CPCB
Ghaziabad,Uttar Pradesh,28.6412895250437,77.46035502461203,pm25,57.79,µg/m³,2023-06-30,OpenAQ/CPCB
Ghaziabad,Uttar Pradesh,28.633264336814857,77.4783343328102,pm25,56.82,µg/m³,2023-07-30,OpenAQ/CPCB
Ghaziabad,Uttar Pradesh,28.717437965494035,77.42058874167516,pm25,34.91,µg/m³,2023-08-29,OpenAQ/CPCB
Ghaziabad,Uttar Pradesh,28.628072601257013,77.47469658131452,pm25,55.21,µg/m³,2023-09-28,OpenAQ/CPCB
Ghaziabad,Uttar Pradesh,28.707865351521782,77.44846299340978,pm25,85.48,µg/m³,2023-10-28,OpenAQ/CPCB
Ghaziabad,Uttar Pradesh,28.644154086313527,77.41057947800643,pm25,64.37,µg/m³,2023-11-27,OpenAQ/CPCB
Ghaziabad,Uttar Pradesh,28.63000346012146,77.40392811574947,no2,35.49,µg/m³,2023-01-01,OpenAQ/CPCB
Ghaziabad,Uttar Pradesh,28.692458449449877,77.50071018251057,no2,39.55,µg/m³,2023-01-31,OpenAQ/CPCB
Ghaziabad,Uttar Pradesh,28.668508199347386,77.44167125747742,no2,30.66,µg/m³,2023-03-02,OpenAQ/CPCB
Ghaziabad,Uttar Pradesh,28.629342855963714,77.45174892503972,no2,24.76,µg/m³,2023-04-01,OpenAQ/CPCB
Ghaziabad,Uttar Pradesh,28.684296956311346,77.47251604042171,no2,30.3,µg/m³,2023-05-01,OpenAQ/CPCB
Ghaziabad,Uttar Pradesh,28.62657093895614,77.48837624840246,no2,18.08,µg/m³,2023-05-31,OpenAQ/CPCB
Ghaziabad,Uttar Pradesh,28.651071690795664,77.49896621314342,no2,20.39,µg/m³,2023-06-30,OpenAQ/CPCB
Ghaziabad,Uttar Pradesh,28.636210520315117,77.441345788408,no2,16.54,µg/m³,2023-07-30,OpenAQ/CPCB
Ghaziabad,Uttar Pradesh,28.673904625861223,77.493612417312,no2,28.0,µg/m³,2023-08-29,OpenAQ/CPCB
Ghaziabad,Uttar Pradesh,28.678603054405208,77.4651644725779,no2,16.87,µg/m³,2023-09-28,OpenAQ/CPCB
Ghaziabad,Uttar Pradesh,28.62229932040522,77.4980442258102,no2,42.58,µg/m³,2023-10-28,OpenAQ/CPCB
Ghaziabad,Uttar Pradesh,28.708175327040404,77.41951037773308,no2,32.62,µg/m³,2023-11-27,OpenAQ/CPCB
Noida,Uttar Pradesh,28.506055047671794,77.35999842575885,pm25,54.72,µg/m³,2023-01-01,OpenAQ/CPCB
Noida,Uttar Pradesh,28.557703810457568,77.41399740056704,pm25,88.12,µg/m³,2023-01-31,OpenAQ/CPCB
Noida,Uttar Pradesh,28.513652307344525,77.36475482849472,pm25,35.51,µg/m³,2023-03-02,OpenAQ/CPCB
Noida,Uttar Pradesh,28.542676980785775,77.42498545048457,pm25,28.79,µg/m³,2023-04-01,OpenAQ/CPCB
Noida,Uttar Pradesh,28.521582892122726,77.38376059574458,pm25,32.03,µg/m³,2023-05-01,OpenAQ/CPCB
Noida,Uttar Pradesh,28.551702022600985,77.40102155280138,pm25,36.42,µg/m³,2023-05-31,OpenAQ/CPCB
Noida,Uttar Pradesh,28.48807356927317,77.35808321916923,pm25,33.46,µg/m³,2023-06-30,OpenAQ/CPCB
Noida,Uttar Pradesh,28.493693609471297,77.4253769074347,pm25,36.33,µg/m³,2023-07-30,OpenAQ/CPCB
Noida,Uttar Pradesh,28.52524673485081,77.38990968121207,pm25,36.85,µg/m³,2023-08-29,OpenAQ/CPCB
Noida,Uttar Pradesh,28.494613687755066,77.39541260292198,pm25,47.83,µg/m³,2023-09-28,OpenAQ/CPCB
Noida,Uttar Pradesh,28.57404926927495,77.3779401664932,pm25,59.41,µg/m³,2023-10-28,OpenAQ/CPCB
Noida,Uttar Pradesh,28.51182959666829,77.38750579561547,pm25,74.03,µg/m³,2023-11-27,OpenAQ/CPCB
Noida,Uttar Pradesh,28.512356199327293,77.34716393696601,no2,34.29,µg/m³,2023-01-01,OpenAQ/CPCB
Noida,Uttar Pradesh,28.552246845913455,77.349570731184,no2,50.67,µg/m³,2023-01-31,OpenAQ/CPCB
Noida,Uttar Pradesh,28.5396449006006,77.43807055371737,no2,21.08,µg/m³,2023-03-02,OpenAQ/CPCB
Noida,Uttar Pradesh,28.54086019061579,77.42507971664303,no2,25.34,µg/m³,2023-04-01,OpenAQ/CPCB
Noida,Uttar Pradesh,28.527363207493444,77.3945514411979,no2,29.3,µg/m³,2023-05-01,OpenAQ/CPCB
Noida,Uttar Pradesh,28.53298243881219,77.42916538694176,no2,30.13,µg/m³,2023-05-31,OpenAQ/CPCB
Noida,Uttar Pradesh,28.493395504977407,77.43127772013392,no2,23.38,µg/m³,2023-06-30,OpenAQ/CPCB
Noida,Uttar Pradesh,28.53571014703156,77.43104550614717,no2,27.49,µg/m³,2023-07-30,OpenAQ/CPCB
Noida,Uttar Pradesh,28.5532534885576,77.40302731143494,no2,28.98,µg/m³,2023-08-29,OpenAQ/CPCB
Noida,Uttar Pradesh,28.561218875563917,77.35828789728066,no2,17.22,µg/m³,2023-09-28,OpenAQ/CPCB
Noida,Uttar Pradesh,28.582716487833775,77.42184607213194,no2,57.9,µg/m³,2023-10-28,OpenAQ/CPCB
Noida,Uttar Pradesh,28.52783748993156,77.4398279936337,no2,31.18,µg/m³,2023-11-27,OpenAQ/CPCB
Gurugram,Haryana,28.509226922677875,77.03932262122323,pm25,73.15,µg/m³,2023-01-01,OpenAQ/CPCB
Gurugram,Haryana,28.435288635998777,77.06768044857316,pm25,95.41,µg/m³,2023-01-31,OpenAQ/CPCB
Gurugram,Haryana,28.41620119530486,77.01540991530148,pm25,55.49,µg/m³,2023-03-02,OpenAQ/CPCB
Gurugram,Haryana,28.442112680536972,77.00422008199072,pm25,39.46,µg/m³,2023-04-01,OpenAQ/CPCB
Gurugram,Haryana,28.496846625337273,77.05525506388278,pm25,41.34,µg/m³,2023-05-01,OpenAQ/CPCB
Gurugram,Haryana,28.46175620104498,77.01855938342253,pm25,46.46,µg/m³,2023-05-31,OpenAQ/CPCB
Gurugram,Haryana,28.424319974129343,77.03539341332814,pm25,39.99,µg/m³,2023-06-30,OpenAQ/CPCB
Gurugram,Haryana,28.50346499849871,77.06909281667593,pm25,50.65,µg/m³,2023-07-30,OpenAQ/CPCB
Gurugram,Haryana,28.419599044282542,77.00520928540489,pm25,44.59,µg/m³,2023-08-29,OpenAQ/CPCB
Gurugram,Haryana,28.443886917857746,77.01768900372993,pm25,43.75,µg/m³,2023-09-28,OpenAQ/CPCB
Gurugram,Haryana,28.458058479228633,77.03749621519525,pm25,70.23,µg/m³,2023-10-28,OpenAQ/CPCB
Gurugram,Haryana,28.437041414203474,76.99098526706267,pm25,50.94,µg/m³,2023-11-27,OpenAQ/CPCB
Gurugram,Haryana,28.478866125316706,76.98047825324818,no2,46.01,µg/m³,2023-01-01,OpenAQ/CPCB
Gurugram,Haryana,28.442649407573427,77.00035792939163,no2,54.72,µg/m³,2023-01-31,OpenAQ/CPCB
Gurugram,Haryana,28.501583498290614,77.06630313621494,no2,27.92,µg/m³,2023-03-02,OpenAQ/CPCB
Gurugram,Haryana,28.491238592530525,77.00690549534481,no2,15.42,µg/m³,2023-04-01,OpenAQ/CPCB
Gurugram,Haryana,28.45866192133593,77.0462182844675,no2,19.91,µg/m³,2023-05-01,OpenAQ/CPCB
Gurugram,Haryana,28.49639000250992,76.99003855209685,no2,16.77,µg/m³,2023-05-31,OpenAQ/CPCB
Gurugram,Haryana,28.45381106133314,77.05918233317797,no2,31.86,µg/m³,2023-06-30,OpenAQ/CPCB
Gurugram,Haryana,28.451177272770536,77.04115548114277,no2,19.72,µg/m³,2023-07-30,OpenAQ/CPCB
Gurugram,Haryana,28.430639050210587,77.05899694342551,no2,18.31,µg/m³,2023-08-29,OpenAQ/CPCB
Gurugram,Haryana,28.485449329522623,77.06331889705503,no2,27.84,µg/m³,2023-09-28,OpenAQ/CPCB
Gurugram,Haryana,28.461026970260953,76.9924972442639,no2,52.6,µg/m³,2023-10-28,OpenAQ/CPCB
Gurugram,Haryana,28.460179527523653,76.9901649821017,no2,36.78,µg/m³,2023-11-27,OpenAQ/CPCB
Nashik,Maharashtra,20.035433259135985,73.74269481593201,pm25,37.28,µg/m³,2023-01-01,OpenAQ/CPCB
Nashik,Maharashtra,20.030792993307653,73.82349766776088,pm25,23.06,µg/m³,2023-01-31,OpenAQ/CPCB
Nashik,Maharashtra,19.993144866712807,73.83160310693411,pm25,13.49,µg/m³,2023-03-02,OpenAQ/CPCB
Nashik,Maharashtra,19.974897749847436,73.82215062916892,pm25,18.95,µg/m³,2023-04-01,OpenAQ/CPCB
Nashik,Maharashtra,20.011040980907584,73.75218728588906,pm25,16.56,µg/m³,2023-05-01,OpenAQ/CPCB
Nashik,Maharashtra,19.98474667615353,73.79920435934521,pm25,10.86,µg/m³,2023-05-31,OpenAQ/CPCB
Nashik,Maharashtra,20.034548077191847,73.79848802484224,pm25,12.63,µg/m³,2023-06-30,OpenAQ/CPCB
Nashik,Maharashtra,19.963851361451784,73.82924919203121,pm25,14.69,µg/m³,2023-07-30,OpenAQ/CPCB
Nashik,Maharashtra,20.016385053761596,73.76830693764347,pm25,19.48,µg/m³,2023-08-29,OpenAQ/CPCB
Nashik,Maharashtra,19.963790740559862,73.79702580610203,pm25,15.14,µg/m³,2023-09-28,OpenAQ/CPCB
Nashik,Maharashtra,20.03321111874383,73.80453798917615,pm25,39.73,µg/m³,2023-10-28,OpenAQ/CPCB
Nashik,Maharashtra,19.974408357926894,73.78075071964956,pm25,33.53,µg/m³,2023-11-27,OpenAQ/CPCB
Nashik,Maharashtra,20.025530366426064,73.81655727284118,no2,10.74,µg/m³,2023-01-01,OpenAQ/CPCB
Nashik,Maharashtra,20.038651543805237,73.8045371554175,no2,10.6,µg/m³,2023-01-31,OpenAQ/CPCB
Nashik,Maharashtra,19.948346372711487,73.76503904413606,no2,9.84,µg/m³,2023-03-02,OpenAQ/CPCB
Nashik,Maharashtra,19.978045969838455,73.83650244433684,no2,11.2,µg/m³,2023-04-01,OpenAQ/CPCB
Nashik,Maharashtra,19.989880680065962,73.7774475452271,no2,10.12,µg/m³,2023-05-01,OpenAQ/CPCB
Nashik,Maharashtra,19.972699870927787,73.78646980154973,no2,8.16,µg/m³,2023-05-31,OpenAQ/CPCB
Nashik,Maharashtra,20.029931082147066,73.77951525399722,no2,10.35,µg/m³,2023-06-30,OpenAQ/CPCB
Nashik,Maharashtra,19.998651371746828,73.80603554525263,no2,6.51,µg/m³,2023-07-30,OpenAQ/CPCB
Nashik,Maharashtra,19.984922976316106,73.80453421200646,no2,11.45,µg/m³,2023-08-29,OpenAQ/CPCB
Nashik,Maharashtra,19.97734759262533,73.75061045305858,no2,9.89,µg/m³,2023-09-28,OpenAQ/CPCB
Nashik,Maharashtra,20.046336096582177,73.80385947456146,no2,11.26,µg/m³,2023-10-28,OpenAQ/CPCB
Nashik,Maharashtra,19.973614690792648,73.81090937755718,no2,20.83,µg/m³,2023-11-27,OpenAQ/CPCB
Aurangabad,Maharashtra,19.8560791111919,75.30829292963541,pm25,37.7,µg/m³,2023-01-01,OpenAQ/CPCB
Aurangabad,Maharashtra,19.91616870447455,75.37384298226335,pm25,35.0,µg/m³,2023-01-31,OpenAQ/CPCB
Aurangabad,Maharashtra,19.886203330114558,75.3593530323681,pm25,19.88,µg/m³,2023-03-02,OpenAQ/CPCB
Aurangabad,Maharashtra,19.898328319759262,75.35884005704624,pm25,18.44,µg/m³,2023-04-01,OpenAQ/CPCB
Aurangabad,Maharashtra,19.8521426272712,75.33515656860813,pm25,22.19,µg/m³,2023-05-01,OpenAQ/CPCB
Aurangabad,Maharashtra,19.829731900482642,75.36410689593758,pm25,14.97,µg/m³,2023-05-31,OpenAQ/CPCB
Aurangabad,Maharashtra,19.845191516041137,75.36595498765809,pm25,17.15,µg/m³,2023-06-30,OpenAQ/CPCB
Aurangabad,Maharashtra,19.879663510154423,75.37178970552961,pm25,13.01,µg/m³,2023-07-30,OpenAQ/CPCB
Aurangabad,Maharashtra,19.89338684759624,75.34403148556068,pm25,21.11,µg/m³,2023-08-29,OpenAQ/CPCB
Aurangabad,Maharashtra,19.91026386945964,75.3809494784342,pm25,20.39,µg/m³,2023-09-28,OpenAQ/CPCB
Aurangabad,Maharashtra,19.83596030638127,75.3060944139696,pm25,22.53,µg/m³,2023-10-28,OpenAQ/CPCB
Aurangabad,Maharashtra,19.907034386914248,75.36959182183193,pm25,24.18,µg/m³,2023-11-27,OpenAQ/CPCB
Aurangabad,Maharashtra,19.894171236928994,75.32686324632051,no2,12.54,µg/m³,2023-01-01,OpenAQ/CPCB
Aurangabad,Maharashtra,19.861728339611982,75.36772099293428,no2,11.43,µg/m³,2023-01-31,OpenAQ/CPCB
Aurangabad,Maharashtra,19.90500904368076,75.32643171369708,no2,7.78,µg/m³,2023-03-02,OpenAQ/CPCB
Aurangabad,Maharashtra,19.855605112165033,75.37842138882114,no2,7.48,µg/m³,2023-04-01,OpenAQ/CPCB
Aurangabad,Maharashtra,19.912839336969256,75.35165746197426,no2,8.86,µg/m³,2023-05-01,OpenAQ/CPCB
Aurangabad,Maharashtra,19.83332157374041,75.38224260614703,no2,11.98,µg/m³,2023-05-31,OpenAQ/CPCB
Aurangabad,Maharashtra,19.912949775469823,75.33146692198056,no2,9.06,µg/m³,2023-06-30,OpenAQ/CPCB
Aurangabad,Maharashtra,19.831606197064257,75.37872397704034,no2,7.73,µg/m³,2023-07-30,OpenAQ/CPCB
Aurangabad,Maharashtra,19.846229659079516,75.3342191846752,no2,6.67,µg/m³,2023-08-29,OpenAQ/CPCB
Aurangabad,Maharashtra,19.916862093450614,75.33905714330615,no2,9.51,µg/m³,2023-09-28,OpenAQ/CPCB
Aurangabad,Maharashtra,19.897766845611006,75.37119411774339,no2,14.12,µg/m³,2023-10-28,OpenAQ/CPCB
Aurangabad,Maharashtra,19.88930327722627,75.31098242665635,no2,16.15,µg/m³,2023-11-27,OpenAQ/CPCB
Solapur,Maharashtra,17.6103713501424,75.88375278622016,pm25,24.98,µg/m³,2023-01-01,OpenAQ/CPCB
Solapur,Maharashtra,17.62676057565829,75.93284837361458,pm25,27.07,µg/m³,2023-01-31,OpenAQ/CPCB
Solapur,Maharashtra,17.68625691671055,75.86520413437592,pm25,12.54,µg/m³,2023-03-02,OpenAQ/CPCB
Solapur,Maharashtra,17.67324875407026,75.8967393480398,pm25,13.69,µg/m³,2023-04-01,OpenAQ/CPCB
Solapur,Maharashtra,17.648231642005346,75.8601725318475,pm25,16.92,µg/m³,2023-05-01,OpenAQ/CPCB
Solapur,Maharashtra,17.647210140542736,75.85780771187247,pm25,9.88,µg/m³,2023-05-31,OpenAQ/CPCB
Solapur,Maharashtra,17.693222866656658,75.87545767099405,pm25,11.0,µg/m³,2023-06-30,OpenAQ/CPCB
Solapur,Maharashtra,17.672568692867163,75.8812823122876,pm25,14.26,µg/m³,2023-07-30,OpenAQ/CPCB
Solapur,Maharashtra,17.64433497740633,75.86929308004284,pm25,14.42,µg/m³,2023-08-29,OpenAQ/CPCB
Solapur,Maharashtra,17.66876706881681,75.87310201872684,pm25,11.57,µg/m³,2023-09-28,OpenAQ/CPCB
Solapur,Maharashtra,17.639720225349414,75.88548277918095,pm25,28.11,µg/m³,2023-10-28,OpenAQ/CPCB
Solapur,Maharashtra,17.669536991861552,75.8901835151208,pm25,26.52,µg/m³,2023-11-27,OpenAQ/CPCB
Solapur,Maharashtra,17.709447240982794,75.89067328392576,no2,16.21,µg/m³,2023-01-01,OpenAQ/CPCB
Solapur,Maharashtra,17.645825088636663,75.8752426033891,no2,16.33,µg/m³,2023-01-31,OpenAQ/CPCB
Solapur,Maharashtra,17.701720540884143,75.89673916445011,no2,9.31,µg/m³,2023-03-02,OpenAQ/CPCB
Solapur,Maharashtra,17.682616882813633,75.86952057764172,no2,5.63,µg/m³,2023-04-01,OpenAQ/CPCB
Solapur,Maharashtra,17.668869283479925,75.87329847418901,no2,8.22,µg/m³,2023-05-01,OpenAQ/CPCB
Solapur,Maharashtra,17.674954038012125,75.86013634276927,no2,6.34,µg/m³,2023-05-31,OpenAQ/CPCB
Solapur,Maharashtra,17.63547891739253,75.90987334341939,no2,8.94,µg/m³,2023-06-30,OpenAQ/CPCB
